Production_test,Production_predicted
27141,27727.110188429164
16907,17867.959793275004
44821,32077.5362805471
4636,4036.936689732532
54498,54500.72172813773
30240,24357.669041739722
42916,42926.77436061768
11985,12116.222376779064
43587,43536.08054440646
8675,8835.026515171803
26456,27372.708498037897
7263,7045.969974246642
16239,16104.12700815632
20946,20889.983539102406
26456,24391.18396025676
34196,34584.18407163663
28914,28679.821315009827
594,627.9601038764883
61169,61233.25950200576
10864,10775.789332743641
2808,2972.5313154407754
39029,27372.708498037897
62300,62262.27501406864
52183,52073.68642483562
8294,11065.186021307738
12529,28396.26207721742
7535,22655.761007738834
26456,25460.29779319831
43281,20626.981089756624
50997,51018.15574275928
10954,10722.929542119235
44633,44556.764557237046
19456,19179.374953288432
8617,15601.451019119706
52513,52276.61729866863
24853,24865.339229858262
1161,1211.4043756409358
46022,45777.54032930236
53233,53539.872523319485
33618,33938.950101744755
0,18.63339508371955
26887,27427.26801076666
44081,42836.05860542138
1278,15601.451019119706
21524,21429.152542348515
54668,32441.164153009806
18226,18419.747161140764
19907,18461.356536484876
46928,21356.764689615018
26456,26393.472751886267
0,62.53453032723806
53574,53177.66352496389
30490,27340.11015128449
35142,27340.11015128449
37767,37762.60839844822
16449,16277.698848034697
30751,26378.55264565746
20676,21275.90548304297
18374,16564.267304830915
41611,16619.010531262236
50073,24428.22172012338
12538,26342.2571804684
46922,47356.86673123003
10251,10331.155290443956
57589,57315.981021760024
7012,6696.751936860854
28278,26309.658833715
11284,25805.937022804163
14713,12306.933699924322
52624,52365.735366243396
101,24391.18396025676
1453,1363.0822195679232
16829,20889.983539102406
26456,24428.22172012338
54163,31319.553732371754
32686,16067.085197161678
5364,6565.369673064857
26456,23094.630906742615
30930,33047.17891148212
18190,16564.267304830915
26456,26305.185962793348
7660,7871.836811748881
6817,6948.742316887551
19194,27095.131407296736
29662,16074.989627773017
2750,15114.611922331922
26456,24235.52124460467
59392,59661.82940457687
49295,49401.90752483937
21463,17259.059669172046
26787,27023.925511676745
39343,26309.658833715
25189,24854.07371829766
43344,43443.01793236308
2761,15601.451019119706
29831,24524.09363132594
160,22655.761007738834
26456,24235.52124460467
37556,37538.32303889335
10618,11184.779698364096
26456,26483.307129694018
5518,24391.18396025676
16183,15601.451019119706
38805,40142.27259034967
26456,26149.98169674099
2713,2473.43410877296
50931,27767.869996948502
13849,14705.939809357002
25785,24953.45073760652
42945,43228.137973415345
17880,26487.911101249534
49508,29723.151015924974
26456,22623.162660985432
19935,16619.010531262236
52617,43528.54033504803
62093,27286.244207602056
0,20889.983539102406
47613,47606.1292019861
0,26309.658833715
39843,40116.81682038252
42338,42872.99153518813
21193,21408.031997312544
7301,7418.427146450738
22787,22993.7641084364
49404,43319.276315899704
6064,6345.0836368227265
4868,27340.11015128449
28061,15601.451019119706
26456,24235.52124460467
44872,45838.65058141893
26456,26393.472751886267
50615,50621.20202738084
6056,5457.792284246837
34890,34628.7683314359
59758,59889.9301513221
952,10156.22490997616
59331,59149.770199319144
18790,15601.451019119706
49352,49558.94033748657
5144,15239.821448520659
61959,61987.31141150145
23694,23811.94900395359
37471,37082.793192083394
48308,48064.171093208286
30737,31682.498229749297
42014,28608.938604043735
23292,19690.284328080936
11573,20889.983539102406
28561,28630.466242186154
39467,27427.26801076666
51317,51542.002172249864
35214,35245.156171772775
25410,25439.898651780084
13895,23892.729442361222
6075,5778.467944466028
43948,44064.296387323135
15167,19089.617928652347
22956,25806.383480654444
10481,10471.701680214865
26456,15601.451019119706
5933,24391.18396025676
11786,35098.81933416293
60031,59688.632636481074
52051,51810.72127143514
23274,35050.2207618675
26456,26838.417237388665
26456,24391.18396025676
26456,27340.11015128449
26456,26149.98169674099
23475,22653.95077380716
6302,6768.246182352237
16315,23902.986056755533
18049,18681.281055324347
41648,41949.63281625351
26456,24235.52124460467
41623,41269.26922964644
43889,11393.997661524802
8484,8545.198435745751
44427,43571.361420600886
26453,28087.490486165458
6533,5993.949789641033
41925,41932.08406740299
51920,37206.589324736975
11208,11087.40646120668
3863,8691.183698603001
31541,31457.80457359386
5707,6053.434745797664
26456,22623.162660985432
0,24391.18396025676
28813,19894.150658932118
48672,48541.11366291283
6241,27340.11015128449
56383,56670.39744812976
45790,26342.2571804684
37632,38150.73781729032
2019,15114.611922331922
5050,4956.887784403955
15122,20889.983539102406
54809,54647.0430444057
0,16177.61786662794
0,15942.994367581012
45750,35176.91423593017
40526,40171.4639336728
20835,25712.69468940438
5794,6085.504869960696
17265,21108.456786714683
34354,34058.68297260181
33924,24391.18396025676
23127,23348.896234093198
11858,13088.11601998325
18532,15601.451019119706
29560,35050.2207618675
9509,27095.131407296736
10046,10018.46374077992
26456,26824.638635062325
6425,6898.982537943455
3555,3620.043629986667
40138,37602.85918571462
31638,19379.968467719355
33749,33285.38461617033
43415,43621.470177989264
0,223.56680069435737
59321,59339.736686067794
9664,12447.84268461968
31870,26487.911101249534
16917,17506.79138469487
33832,33820.11186764082
13902,12992.802743513404
25561,25670.182522604508
13683,17805.496152433287
20253,26342.2571804684
26456,27340.11015128449
5843,6198.526344461528
15196,16550.297296489774
53573,53674.4581446335
47196,44036.78177477908
13838,22623.162660985432
38344,38473.26300271967
9384,15632.615073072235
30373,30965.584174980693
26456,26149.98169674099
49125,49539.72240897633
0,232.48011710158033
58927,59012.8372077399
12860,16067.085197161678
4318,4207.850364959547
61474,61571.670675442714
26456,24391.18396025676
15489,15600.917771671311
34225,35996.7853004405
40616,27378.857619135353
26456,26450.708782940615
51411,51603.28784125621
43677,43762.26537285829
26456,26483.307129694018
26456,20889.983539102406
95,26450.708782940615
32279,21356.764689615018
7980,25851.47307692308
40014,39460.009961155505
44127,44102.40068365102
30494,24391.18396025676
44854,44821.678623904045
26919,25685.813321282585
6595,15601.451019119706
24392,23955.675910951682
7284,7484.756175484011
56304,56396.1532839398
2467,7122.649419476328
3100,3173.478575928362
27599,27340.11015128449
47512,40481.95326675733
31264,32785.035183619235
52307,51077.603081017565
10329,11479.128762040444
12873,24391.18396025676
2280,2239.9862846930164
60088,60016.30897764518
21770,15601.451019119706
0,41.426146254926486
2912,20889.983539102406
27289,27095.131407296736
23495,15536.489440886768
24846,25457.14598948569
48739,48465.232012555076
34427,35033.10296142819
11977,12218.66175001172
50646,51078.463071428574
24618,24643.11143764701
53111,27418.90825230168
52191,51880.43960114193
54622,35098.81933416293
20551,19790.568441075244
61254,61247.05188319054
59505,59791.058966168814
28160,15601.451019119706
1266,1245.7316253082083
49536,27340.11015128449
54271,35004.43844026433
3982,3793.610104733577
21967,27340.11015128449
21737,21639.554414510123
3977,3715.9133032308036
56072,56142.12848748287
44497,44198.8616924812
41000,54480.2559597167
39296,39463.330072887606
22104,26487.911101249534
26456,26639.895481795473
2603,24391.18396025676
33857,35534.41896214099
30432,31268.767663075676
7768,15632.615073072235
25976,25171.79698559893
4495,8682.062411519171
16034,23713.259361494802
27236,27321.09919555459
26456,24391.18396025676
0,26805.81889063526
11808,11971.024115694992
26456,26149.98169674099
26456,27340.11015128449
59207,41698.04028743061
26456,26415.53690096288
27357,24528.33301890972
8309,8389.698430469076
32614,32776.55338788606
3229,16408.14794125863
1912,33767.21318457502
4450,4631.921403765425
52129,52207.82703264164
47976,26805.81889063526
60646,60583.19139695563
15069,14301.989986371924
4337,26869.539737653733
26456,24391.18396025676
97,165.48703105476503
1105,1121.647922001064
20880,26342.2571804684
26456,27302.401808151466
11348,24428.22172012338
57619,57520.211168315815
496,628.9728692021471
11059,11147.616663638646
19729,26869.539737653733
22237,20813.179630309056
27913,27926.921522163088
5442,34932.24517398081
40425,40316.8124966515
22775,26792.04028830892
27226,26378.55264565746
58021,58032.72653722693
61436,61384.79632055967
38907,39246.03509907062
55222,35601.85921635824
50923,50631.16925397561
43776,43502.53613688181
14590,14343.454083742236
20354,24153.095614925587
26824,15892.105282242868
9365,24391.18396025676
6953,25805.937022804163
25168,35225.51280822559
7515,7756.635526572109
745,858.6341808561116
43143,16564.267304830915
8,22623.162660985432
54261,24428.22172012338
26456,23094.630906742615
2127,22623.162660985432
46092,30577.353057586926
15409,18091.48175773486
18265,18568.55513067331
28727,28884.716355931523
61205,26902.138084407143
35956,36744.26536182832
21317,22623.162660985432
26456,26805.81889063526
47744,48154.63894453087
548,21251.891638644494
27205,51452.642049411814
35085,35151.51281494093
22791,22856.256702444498
12123,12322.676864070378
10790,22623.162660985432
9080,9306.346924730866
8958,9069.805726679542
62260,62172.15745899591
25119,26309.658833715
26456,27340.11015128449
11858,16564.267304830915
37829,38182.55243906123
28080,28477.121684197155
14452,14456.346766690061
46106,36338.89559235993
7491,16344.670564911485
4757,4149.60271366492
59778,27269.16210398194
1281,1217.264720583599
49468,24391.18396025676
37391,16064.785529074848
33912,33826.19043183326
0,319.1973870761717
16120,26805.81889063526
61685,61756.87716420922
43146,43210.598362016695
15366,35050.2207618675
16287,12302.785321036534
28895,29110.597521466716
55613,55069.01057787987
57557,57486.888689356754
52798,44552.78920300045
47165,46815.36448975393
0,27340.11015128449
26456,26393.472751886267
0,26309.658833715
41433,41560.37250800628
2628,11054.547200170367
24981,25675.19318179637
26456,24391.18396025676
14456,15176.474090249692
2453,7178.143068204971
26456,27302.401808151466
9905,11065.186021307738
38875,26259.97982955232
26456,24235.52124460467
28097,15693.110732544088
21376,26309.658833715
45376,45635.655510580094
46226,45850.905832550954
18842,18955.37018981518
8026,8633.903246837332
0,313.2905286844223
20230,20123.857672494614
12794,12258.462780973805
32252,32329.713201636518
8116,15601.451019119706
391,15916.255179444586
0,181.2242624313184
44764,44518.24946977596
27868,35225.51280822559
34218,21289.224533749522
23624,23855.294643955018
12568,13161.080820197265
10064,26309.658833715
17760,15916.255179444586
37943,18779.5906381044
2452,2273.3807846175246
27899,28148.270612306223
42752,20889.983539102406
43459,42142.26030230822
34921,15601.451019119706
53609,32441.164153009806
6073,15448.118847782749
7068,7180.214931565502
22098,15601.451019119706
30267,30544.364027259857
6355,11553.23284978433
49281,48821.59098313151
32397,32302.033316324414
0,16874.01837188765
47121,35062.467067585385
4171,4484.275457047725
45511,44623.24025494641
27029,26584.14085904517
19869,15409.358652770252
7653,13867.530390978698
12134,8657.35112186395
0,43528.54033504803
675,24391.18396025676
45601,35225.51280822559
57725,57936.971395182154
47554,32408.565806256403
39205,26869.539737653733
27470,26342.2571804684
0,29.698299215723875
11027,10822.653758907143
15531,15418.131733687189
23436,23030.35924731139
35761,35947.66813278921
205,8532.307588574944
26456,27302.401808151466
6198,11780.494812145853
53213,51667.40401423961
17058,23653.328121348008
27639,28608.938604043735
55240,55160.96149587729
1919,1588.2753949933228
38437,27340.11015128449
18344,24391.18396025676
26456,24235.52124460467
9784,9166.196146785565
0,306.21355671269447
21441,21027.57137748592
57521,57760.57729435331
60144,27022.09193312029
2603,2840.3769037574775
29040,28857.624056639983
2830,22623.162660985432
4562,27372.708498037897
26456,27340.11015128449
26456,26805.81889063526
15827,15777.513833597932
26456,27372.708498037897
26456,24235.52124460467
35841,35748.96209880491
26962,25026.479056691438
21597,21080.368268101225
27548,27437.786284279464
9616,15632.615073072235
5635,5308.174456301971
35836,9637.68328029514
38695,38881.44028672696
31269,30993.881306846364
54557,54826.95012442702
60108,26902.138084407143
26456,26393.472751886267
